,nama,unique_user_pertweet,url_pertweet,reply_pertweet,reply_user_pertweet,rt_pertweet,unique_rt_pertweet,verified_user_pertweet,duration,q1_reputation,q2_reputation,q3_reputation,mean_reputation,q1_rasio,q2_rasio,q3_rasio,mean_rasio,q1_umur_akun,q2_umur_akun,q3_umur_akun,mean_umur_akun,q1_follower_rate,q2_follower_rate,q3_follower_rate,mean_follower_rate,q1_following_rate,q2_following_rate,q3_following_rate,mean_following_rate,q1_status_rate,q2_status_rate,q3_status_rate,mean_status_rate,mean_number_in_uname,q1_follower,q2_follower,q3_follower,mean_follower,q1_following,q2_following,q3_following,mean_following,q1_status,q2_status,q3_status,mean_status,mean_mention,JAK_reputation,JAK_rasio,JAK_umur_akun,JAK_follower,JAK_following,JAK_status,JAK_follower_rate,JAK_following_rate,JAK_status_rate
68,#Jokowimampukendalikanpandemi,0.107,0.135,0.403,0.096,0.555,0.095,0.0,156.53333333333333,0.4582463465553236,0.49075975359342916,0.5006399317406144,0.48556937537834266,0.8460057747834456,0.9637194302606826,1.0025619128949617,1.1342965700819658,3.569061422662113,6.240799871926795,19.90810595395905,20.104139332467877,67.8892941271811,190.58999690015904,466.598376840824,264.4455064585983,61.86688944176284,182.19263188114894,449.8587985077679,271.14880492810977,371.4272319197932,783.2476609436707,1623.0714151365232,1030.7837360809606,2.8661417322834644,554.0,1569.0,2347.0,2142.595,720.75,1685.0,2341.0,1998.784,3194.0,4638.0,6722.0,10396.523,1.267,0.042393585185290794,0.15655613811151603,16.33904453129694,1793.0,1620.25,3528.0,398.70908271364294,387.99190906600506,1251.64418321673
69,#Jokowimemanghebat,0.756,0.126,0.106,0.052,0.788,0.295,0.01,18.2,0.20073260073260074,0.4223697650663943,0.5351351351351351,0.4029836129717479,0.2586785655804814,0.732336492918404,1.1507246376811595,53.878696032788426,7.336690026337145,23.958805337093395,93.04186202773955,47.57872078139868,2.348113275912531,7.670886708711828,38.09491470651961,55.3543713693049,4.041333586984006,12.775396969746627,51.550383652169,95.15855496471488,72.58612007515431,260.98802365362394,722.4734707068582,1272.3218972424847,2.5365853658536586,64.25,298.5,657.25,2548.834,123.75,344.0,767.5,760.106,1288.25,5725.0,19057.5,46713.22,1.094,0.33440253440253437,0.8920460721006781,85.70517200140242,593.0,643.75,17769.25,35.74680143060708,47.509050065184994,649.8873506317038
70,#Jokowimusibahbangsa,0.562,0.133,0.138,0.082,0.692,0.102,0.0,256.75,0.28169014084507044,0.4427767354596623,0.5378787878787878,0.41766963864266476,0.39805825242718446,0.7957823017950636,1.1634877384196185,1.4874637779777566,9.30818470681199,28.535297135160583,82.73551228901954,47.53195686199353,2.887129701123535,12.10226090752473,45.76436366166199,71.37322288970843,5.302423191386435,15.852494817594891,39.33015154591663,74.20880263935825,105.23339520884927,464.1020130328002,1429.9653208414493,915.0287884217696,2.973360655737705,79.75,426.0,1068.0,1383.81,194.75,366.0,991.25,886.318,2328.75,12395.0,31374.5,29881.381,1.274,0.2561886470337174,0.765429485992434,73.42732758220755,988.25,796.5,29045.75,42.877233960538454,34.0277283545302,1324.7319256326
71,#Jokowipeduliguru,0.934,0.855,0.075,0.002,0.056,0.015,0.0,126.73333333333333,0.16666666666666666,0.391304347826087,0.5,0.37507417013960637,0.4117494824016563,0.7521428571428572,1.0,1.8262867011612727,4.033764857898824,5.6137974922292875,9.796050169864312,18.07140049837513,0.0594941432201088,0.754373112937128,4.728112545961971,23.917445913366688,0.36393162294569437,1.8108378877932048,6.504022206217471,16.047961568930805,25.35285773666816,40.06090095460664,71.08958536057713,118.87501249846733,2.8836206896551726,1.0,5.0,36.25,568.216,3.0,13.0,49.0,251.496,142.75,231.0,398.25,3213.844,0.223,0.33333333333333337,0.5882505175983437,5.762285311965488,35.25,46.0,255.5,4.6686184027418625,6.1400905832717765,45.736727623908976
72,#Jumatberkah,0.808,0.133,0.067,0.033,0.763,0.063,0.041,64.98333333333333,0.10343493670479205,0.27751818371496084,0.4837393545622763,0.3256690081692392,0.12184182624850232,0.39134696671515357,0.9415921514407513,18.31898173030512,6.895719396474033,20.20697493217976,57.36492203049268,40.16483336945849,5.267687586064823,19.319986675628517,64.39154912972838,165.54018919210407,10.343947159822319,49.154034366402584,213.3311252874845,621.2575413215558,153.29571875631115,466.97116139085676,1593.5004535630471,1637.5412682199876,2.5231481481481484,102.0,295.0,853.75,1997.704,312.75,879.0,2151.5,1592.781,2405.25,8247.5,23839.0,33701.313,1.016,0.38030441785748426,0.8197503251922489,50.46920263401864,751.75,1838.75,21433.75,59.12386154366355,202.9871781276622,1440.204734806736
73,#Jurnalnctzen,0.871,0.271,0.267,0.008,0.307,0.039,0.0,220.03333333333333,0.09831966619601028,0.3,0.46464805478614934,0.2835144370187285,0.1420265780730897,0.4510432821091217,0.869877229247391,0.6336642014950554,2.642822063423616,8.72513543133063,17.652682141164963,16.23820485514569,0.5886841953230078,5.141723592278401,30.464436165187948,50.829738098114404,5.656984173962371,18.024328396722623,51.195232387239045,286.71830450745324,20.516242903967196,96.3279874604967,367.0710541727876,574.508928840681,2.9569377990430623,4.0,46.0,315.5,283.992,41.0,130.5,418.0,369.786,103.5,618.0,4471.25,5371.944,0.624,0.36632838859013905,0.7278506511743013,15.009860077741347,311.5,377.0,4367.75,29.87575196986494,45.538248213276674,346.55481126882046
74,#Justiceforgfriend,0.346,0.073,0.257,0.093,0.569,0.136,0.0,21.583333333333332,0.19811320754716982,0.3333333333333333,0.47474747474747475,0.3482690811598557,0.2597402597402597,0.5036380382224269,0.9056603773584906,3.239148639044836,7.421456387803232,15.101590609891602,37.08096761056011,27.753230819250266,1.6080940070049312,8.34557757203348,24.238396245955137,26.20626807763984,5.1972058060871325,16.07456089014308,35.50706972328395,194.07234858603243,46.832715830362616,262.913623841414,914.1751708371376,737.7322429664703,3.560655737704918,32.0,148.0,411.75,454.604,86.75,249.0,726.0,498.62,624.0,4563.0,20453.0,15277.63,1.055,0.27663426720030493,0.6459201176182309,29.659511222756876,379.75,639.25,19829.0,22.630302238950208,30.309863917196814,867.3424550067749
75,#Kadrunbusuk,0.116,0.049,0.086,0.034,0.851,0.056,0.0,29.033333333333335,0.47657082002129925,0.48985959438377535,0.500998003992016,0.47636961166010544,0.9104963384865744,0.960285132382892,1.003996003996004,22.170213204669928,7.0550970511981,16.992616967570253,32.37551687501379,28.848530885872655,34.5675109850022,66.4924659879882,190.78917653247302,117.68859669877696,19.466189958117802,79.13904889720439,235.5856461015209,177.01969928474526,90.48837808178638,289.75871883696533,812.9545637040586,545.5877205295154,2.755140186915888,215.0,1939.0,5305.0,2962.263,222.0,1521.0,3536.0,2424.964,558.0,5027.0,13016.0,15097.543,1.078,0.024427183970716748,0.09349966550942967,25.320419823815687,5090.0,3314.0,12458.0,156.22166554747082,216.11945614340308,722.4661856222722
76,#Kamitidaktakutji,0.41,0.238,0.048,0.004,0.729,0.09,0.0,151.35,0.40684783055304463,0.45433537814588976,0.4984252092550918,0.4420981612568417,0.6950908352279611,0.8333333333333334,1.0,7.369019296926267,3.044329091098532,5.290406754112374,29.423711833766454,27.623368406302408,6.996041883771111,56.54379311399508,162.9784094463776,116.39128303965653,10.369973695979624,50.02149501636487,166.06780915573935,116.77774601074596,39.05920753614921,155.59077729462814,423.7758649696565,505.908618032738,1.8356164383561644,42.0,347.0,2864.75,2530.434,66.5,405.0,1873.0,1514.433,140.0,820.0,8436.0,21961.853,0.794,0.09157737870204719,0.3049091647720389,26.37938274266792,2822.75,1806.5,8296.0,155.9823675626065,155.69783545975974,384.7166574335073
77,#Kapoldasulutharustegas,0.051,0.218,0.044,0.01,0.786,0.065,0.0,17.05,0.49017969076473045,0.4993275351923249,0.5169808752467161,0.5102370143813402,0.9614911921343712,0.9973142345568488,1.0703014933784165,1.1295054000395628,2.8813540357129552,13.932733047222051,21.16789368631039,36.33305908669505,58.5059471362039,309.33588445214406,394.3264560493024,343.92000331041913,54.66254977721472,278.0841485223648,395.3876090284348,320.61101971379105,303.58237279524496,1650.1342911965303,2810.1214514548074,1573.5022229171495,1.4885057471264367,1042.0,3314.0,5569.0,3558.413,969.0,2557.0,5584.0,3252.297,2879.75,13948.0,39415.0,22450.137,1.305,0.02680118448198565,0.10881030124404534,18.286539650597433,4527.0,4615.0,36535.25,335.8205089130985,340.72505925122005,2506.5390786595626
78,#Kemandirianbaja,0.106,0.627,0.187,0.074,0.077,0.054,0.0,31.216666666666665,0.4809184993531695,0.526210183095059,0.5816300293975692,0.533306699596889,0.9265255292652553,1.1106112728234983,1.3899525531948984,1.8824522575261666,56.191213333911335,95.97160258062945,130.20915594129625,89.93313918188298,17.67906379083297,27.271135467572698,44.456159151506895,39.35583273228646,14.012326809332599,21.61157211756196,43.556948241958295,35.01357638754162,41.748607596696424,81.08086168630231,199.6477921380012,132.1018218768191,1.8666666666666667,1290.0,2233.0,3132.0,2417.708,1330.25,1964.0,2546.0,2090.341,2048.0,5911.0,20189.0,13088.024,1.513,0.10071153004439976,0.4634270239296431,74.01794260738491,1842.0,1215.75,18141.0,26.777095360673925,29.544621432625696,157.89918454130478
79,#Kepala3,0.915,0.053,0.035,0.003,0.931,0.013,0.0,264.21666666666664,0.20483931541391703,0.39984099478234375,0.5562133297541896,0.38959294338216205,0.26229941959713216,0.6671529872570862,1.2526931721305123,1.3329476355989345,53.67946685725542,114.69363429015579,134.11695768336563,96.2658986559919,1.2783234331558224,2.6986909150891982,5.22402062356864,9.432217183497732,2.3479327101948093,4.026477562930414,8.236758393484793,26.23065238925489,48.88247239876099,127.55931744381814,280.2796653478064,377.10839642978755,2.625,84.75,274.5,550.75,543.229,222.75,380.0,652.25,604.533,3015.75,10674.0,29155.25,36234.054,1.017,0.35137401434027254,0.9903937525333801,80.4374908261102,466.0,429.5,26139.5,3.945697190412817,5.8888256832899835,231.39719294904538
80,#Kilasbalikpuan48,0.999,0.959,0.0,0.0,0.001,0.001,0.0,19.066666666666666,0.10363537710255019,0.38461538461538464,0.5,0.36219221435298327,0.4,0.7525,1.0,1.1424864565926132,2.6611549176232225,4.491054078987096,5.395253381885551,15.077742088779688,0.0,0.43143463768010176,3.1763442525394727,5.051009843832689,0.2053607177419437,1.0667907996114323,4.790416487336006,29.210098405979075,18.335618831879362,44.79619769493961,76.01309504161222,64.71386516427937,2.7584745762711864,0.0,3.0,16.0,25.344,1.0,5.0,24.25,43.214,72.75,153.0,287.25,317.65,0.001,0.3963646228974498,0.6,2.7340984642623285,16.0,23.25,214.5,3.1763442525394727,4.585055769594062,57.67747620973286
81,#Kitapercayajokowi,0.408,0.083,0.267,0.097,0.604,0.137,0.0,25.15,0.3991495393338058,0.4788432113548915,0.5032498552288422,0.46190491143969903,0.6643867924528302,0.9188455303094153,1.0130819875706432,9.190160576448186,9.15201011808745,29.23819372669452,86.03922213400077,49.347211731855516,11.457069402823398,48.10177772142457,217.7997401018016,225.0322561925864,17.050319163194075,51.809910646899155,201.38142810566634,221.83004803150692,61.658443336110366,406.55934720318197,956.4385903808684,1038.694253963963,3.0234375,480.75,1375.0,3173.0,3870.412,617.5,1730.0,3237.0,2573.88,1596.0,7789.0,26213.0,28887.081,1.629,0.10410031589503643,0.348695195117813,76.88721201591332,2692.25,2619.5,24617.0,206.3426706989782,184.33110894247227,894.780147044758
82,#Koalisiparapenjilat,0.362,0.121,0.157,0.088,0.75,0.165,0.0,84.5,0.4275289874920113,0.4985962942167322,0.5080666490346469,0.4616637084875691,0.7473990053883486,0.9944040290990487,1.032778076303063,1.7943911026250141,4.9022435056465525,8.75200190436643,32.636729840068206,30.75624625990496,19.720597824837657,152.4341112091348,298.4388413651577,224.09477987902457,26.774355137119983,153.34616320568892,312.5110475680992,255.38744904634544,195.06101645668892,545.0929947147897,1158.8382982125204,813.5123677517814,2.505938242280285,543.25,1653.0,2312.0,1773.172,697.0,1656.0,2271.0,1769.5,2514.0,5429.0,14904.0,14319.649,1.66,0.08053766154263564,0.2853790709147144,27.734486334421653,1768.75,1574.0,12390.0,278.71824354032003,285.7366924309792,963.7772817558315
83,#Koalisiplangaplongo,0.363,0.193,0.363,0.138,0.466,0.131,0.0,56.78333333333333,0.42729279539859244,0.48854643898375677,0.5216647662485747,0.47571022655491035,0.746489728005916,0.9552299552299552,1.09053007742704,1.7709403379791435,4.374091547244487,11.091552948459661,28.47166009568985,28.215936239469507,28.659134293762754,153.04207246854742,318.3482282493743,304.6750090324904,34.99807855050143,148.08936647702427,322.7859281023907,312.5656116570568,164.2366845479943,540.6210518493085,1587.6215099277215,1071.337701204152,2.777351247600768,647.5,1456.0,2687.25,2280.216,703.5,1566.0,2535.75,2022.428,2012.0,6043.0,17552.0,15732.898,1.872,0.09437197084998228,0.34404034942112394,24.097568548445363,2039.75,1832.25,15540.0,289.68909395561155,287.7878495518893,1423.3848253797273
84,#Krinanggala402,0.912,0.096,0.018,0.016,0.838,0.126,0.006,8.5,0.2596801676873828,0.4446335821763806,0.5271121803991283,0.4110133568316536,0.357473371747861,0.8025076510640317,1.1122247756534118,65.34367067545179,11.212637456241021,29.01193480282887,98.69724718661043,52.310470272414115,1.8509813226746443,5.036304540129665,22.34773384674592,77.78101719091883,3.069145447011265,7.447367919160833,33.83758126177038,180.19808024462702,74.38250204351334,231.59128526572704,681.2578111116696,683.2723965099929,2.5895953757225434,63.75,262.5,611.0,6308.345,135.0,299.0,635.0,526.978,1362.0,7734.5,26438.0,24944.9,0.873,0.26743201271174555,0.7547514039055508,87.4846097303694,547.25,500.0,25076.0,20.496752524071276,30.768435814759115,606.8753090681563
85,#Kroenkeout,0.659,0.059,0.055,0.027,0.83,0.125,0.001,24.85,0.17646888734674993,0.3240612947668493,0.49515149383237184,0.33524625862611523,0.2199321352268443,0.47982120272585127,0.9808955201191797,3.18354211262656,21.423591289805177,72.79604912413595,109.61672153888627,68.88849712709899,1.1745336681382463,2.9482846669399327,8.949719236723883,21.369170886614064,2.6870507548688756,5.691246435170106,15.95342318583313,185.48349089568174,18.669590939224808,72.42873059563996,283.9361399796859,314.7305165387978,2.5470737913486006,42.0,171.0,487.0,1536.718,135.75,311.5,696.0,694.084,499.0,3452.0,15414.25,16868.151,0.972,0.3186826064856219,0.7609633848923354,88.1931302490811,445.0,560.25,14915.25,7.775185568585637,13.266372430964253,265.2665490404611
86,#Leeknowdeservesbetter,0.346,0.448,0.339,0.078,0.467,0.152,0.0,78.36666666666666,0.03896103896103896,0.10557275541795666,0.44093951711431484,0.22342897241672385,0.07142857142857142,0.25,0.9004575707154743,0.6184142065008937,1.6077573651599812,13.460904208999652,21.543935231767634,18.833643569378953,0.14224382051744908,0.8799412842523848,16.367747179314605,29.775345216911376,6.010994765720953,13.56865953745477,68.58686186727235,557.5865948615678,189.35603476281517,647.8663191707973,2927.3287895228596,9754.833665507127,3.0955414012738856,1.0,9.0,233.0,270.904,25.0,176.0,460.0,360.282,300.0,3796.0,27266.0,17070.259,1.387,0.40197847815327586,0.8290289992869029,19.936177866607654,232.0,435.0,26966.0,16.225503358797155,62.575867101551395,2737.972754760044
87,#Lilysofiaistrisahmunarman,0.717,0.036,0.095,0.028,0.874,0.042,0.0,786.15,0.3199926900584795,0.3888234078652895,0.48006531069373665,0.39645154491989426,0.474023199023199,0.6363926433612845,0.9234302822925577,0.9993463818354454,6.023463863049892,26.42717262427626,87.351307597768,47.583197117135974,4.354446848645859,18.411997574470043,118.14705001378414,539.0251375347675,7.802527421090375,25.779824420668138,160.0405813213067,728.6991784478137,118.13922656941293,403.8033932265263,1478.7866680857571,1253.7729062871686,3.2791164658634537,160.0,489.5,1145.0,1157.61,309.25,700.0,1382.5,1111.394,2265.5,7381.5,20214.0,21559.537,1.104,0.16007262063525712,0.44940708326935874,81.3278437347181,985.0,1073.25,17948.5,113.79260316513827,152.2380539002163,1360.6474415163443
88,#Lindungikeluargatercinta,0.189,0.292,0.53,0.07,0.38,0.039,0.002,3.1666666666666665,0.30090361445783137,0.449438202247191,0.6086956521739131,0.45839422666295815,0.5283088235294118,0.8888888888888888,1.4513358778625953,1.8927469144000018,6.604120892283894,10.187525335146436,14.513099173836562,16.99212371803209,0.6013145365139911,3.6880367990571457,10.40915106188422,13.7272226157308,0.6554969051420567,3.069349223262999,16.654653784902376,20.099233058219944,96.13250835195184,278.5753704351695,835.1953829993151,713.2590315648836,3.5472727272727274,5.0,42.0,135.0,278.147,7.0,27.0,192.0,254.84,818.75,2924.5,10954.0,8272.601,1.037,0.3077920377160817,0.9230270543331835,7.908978281552668,130.0,185.0,10135.25,9.807836525370229,15.999156879760319,739.0628746473633
89,#Lisaforvoguejapan,0.483,0.031,0.038,0.033,0.918,0.208,0.0,1.7166666666666666,0.10951008645533142,0.2653015023667421,0.4173077358832593,0.29034554805663354,0.14285714285714285,0.391304347826087,0.7544204322200393,1.9884719925897887,8.931626476473394,17.5060903220311,39.32449578780613,29.482343005370083,0.6375569295273136,2.9233990616442016,10.328443593825416,20.793388368999608,3.4064669736011757,9.15459642623434,27.724439020849935,31.672854921099763,327.02895803916107,1073.8839588603885,2817.676460874106,1866.1814025097824,3.7267206477732793,12.0,76.0,195.25,314.272,77.0,205.0,406.25,322.658,4691.0,19220.5,49737.0,43652.312,1.051,0.30779764942792787,0.6115632893628964,30.392869311332735,183.25,329.25,45046.0,9.690886664298102,24.31797204724876,2490.647502834945
90,#Lisaonfallon,0.698,0.025,0.104,0.078,0.859,0.181,0.0,0.9,0.10606060606060606,0.2903225806451613,0.4710191371970923,0.3068643522865207,0.13115174299384824,0.4196010834769761,0.8913461538461539,2.1063040447960306,8.320356985047226,20.365705281042352,43.593896235606024,32.207716144829185,0.7490044118861723,3.409871352745025,21.128832383971364,40.89970479173991,4.465409742872731,11.779269571247141,35.02155235100577,63.48528074677422,309.75837785798973,886.9417737017598,2140.696313882538,1608.979793344129,3.222707423580786,12.75,116.0,319.75,473.324,89.0,265.5,536.5,465.384,3658.25,15100.0,39980.75,37239.475,1.388,0.36495853113648624,0.7601944108523057,35.2735392505588,307.0,447.5,36322.5,20.37982797208519,30.556142608133037,1830.9379360245484
91,#Loona_Jpdebut,0.485,0.05,0.068,0.018,0.849,0.037,0.0,41.15,0.24375,0.40173410404624277,0.49940248550021105,0.39814201215500417,0.32786885245901637,0.6730769230769231,0.9976214603472277,17.147725302680048,8.447117896557309,21.334024084455304,44.22901517865223,33.95829152777494,4.511907496918672,13.316023640493128,31.370278946950076,48.45324934777401,7.987795831034999,19.521340355787167,42.816297747051735,54.15495622114497,383.85124142709924,856.5108772516785,1878.99525983666,1409.5193443498124,1.9464285714285714,108.0,233.5,557.25,922.711,181.75,378.0,784.5,666.194,5019.0,16029.0,37336.25,39931.739,1.252,0.255652485500211,0.6697526078882112,35.781897282094924,449.25,602.75,32317.25,26.858371450031406,34.828501916016734,1495.1440184095607
92,#Lpg3Kguntukorangmiskin,0.102,0.14,0.396,0.102,0.545,0.09,0.0,96.0,0.4612132352941177,0.49233644859813086,0.5162989792558446,0.49961034110512653,0.8560709413369714,0.9698307579102281,1.0673774954627948,1.4366247442468187,3.2119736088580417,5.999158283727782,13.012540279555516,19.22969726962227,83.04881686335068,259.52048160923556,402.2231577390879,273.2233803977436,82.44754341677174,232.8544710888024,468.08964257291746,292.6841142405307,389.6192261647094,778.296699569751,1290.5915379087476,1110.838469316227,2.511727078891258,837.0,1331.0,2313.0,2403.337,751.0,1381.0,2244.0,2143.705,2065.0,3539.0,10143.0,22876.022,1.172,0.055085743961726885,0.21130655412582344,9.800566670697474,1476.0,1493.0,8078.0,319.17434087573724,385.6420991561457,900.9723117440382
93,#Makzulkanpresiden,0.417,0.098,0.11,0.075,0.723,0.117,0.0,209.93333333333334,0.30346613060428845,0.4547727272727273,0.5049374588545096,0.40322560535746954,0.43973214285714285,0.8351145038167939,1.0199335548172757,2.316058472945944,4.672380336351876,20.66322907231345,61.56563903890338,39.20818200008668,3.5826757143866717,13.514364161633281,52.483593825738296,121.24952456157102,4.432653841669377,21.015936800949916,58.981426604224545,198.595211924755,81.11436256210546,456.06514566862506,1447.722712804529,1107.2457781300159,3.8071833648393194,34.75,246.0,797.0,799.552,128.0,362.0,1166.0,931.096,1693.0,6052.0,23464.0,23220.178,1.226,0.20147132825022113,0.5802014119601329,56.8932587025515,762.25,1038.0,21771.0,48.90091811135162,54.54877276255517,1366.6083502424235
94,#Malamjumat,0.6507936507936508,0.25925925925925924,0.012698412698412698,0.01164021164021164,0.4084656084656085,0.10687830687830688,0.0031746031746031746,510.23333333333335,0.3041267243394903,0.5785368995048843,0.9696969696969697,0.5856559550353276,0.49059443190368696,1.2343185200935574,8.0,46.50170274479753,1.4325345489640444,10.564741994093726,91.21676504118649,40.8448122136824,2.7470974234333676,17.61872034403785,50.18634482013156,127.03352013879469,0.5786871962757992,5.370620456832494,22.194506815968317,415.59881376719596,37.291498201977454,96.9637826264506,256.8666886857754,581.5888231422988,3.6825396825396823,12.0,118.0,888.0,1767.5280423280424,2.0,65.0,579.0,647.2465608465609,46.0,585.0,6961.0,9453.288888888888,0.5650793650793651,0.6655702453574794,7.509405568096313,89.78423049222245,876.0,577.0,6915.0,47.43924739669819,21.61581961969252,219.57519048379794
95,#Mandiriitubelanegara,0.986,0.993,0.0,0.0,0.005,0.003,0.0,320.53333333333336,0.16666666666666666,0.4,0.5,0.37906910833566665,0.38461538461538464,0.7832457397674789,1.0,1.2493905205518119,3.1468407975523114,4.83414196656255,5.942085186173874,13.854126109898063,0.052320681672885505,0.5554409885530738,3.202038793088162,7.9073827597585815,0.2909171374160588,1.182805653098547,5.424646020209472,12.088830725019458,22.655634163113163,43.28400261775259,71.20700643230727,65.05230199066617,2.561181434599156,1.0,3.0,15.0,51.27,1.0,6.0,27.0,63.878,88.0,169.5,322.5,455.08,0.008,0.33333333333333337,0.6153846153846154,2.7952443886215628,14.0,26.0,234.5,3.1497181114152766,5.133728882793414,48.551372269194104
96,#Markzuckerberg,0.88,0.252,0.05,0.047,0.551,0.176,0.011,63.75,0.14336917562724014,0.3318435754189944,0.5135135135135135,0.3741938501007787,0.18592678682544583,0.5038435766138527,1.0523192871419054,282.16196277059515,7.535365392703326,35.80675719251974,108.01273820741623,56.07905963123435,0.960418338462062,4.394224529918665,22.71253553152111,121.6575539217641,2.3844408296362007,8.39492663316796,37.89333123945529,510.88643549590597,17.75055198699937,108.972029886287,667.0487384785581,1389.53325398822,3.3454987834549876,23.0,140.0,750.75,8894.156,59.0,255.0,881.0,955.743,267.75,3040.5,16554.75,39591.652,0.688,0.3701443378862733,0.8663925003164595,100.47737281471291,727.75,822.0,16287.0,21.752117193059046,35.508890409819095,649.2981864915587
97,#Matinyaempatipenguasa,0.227,0.827,0.013,0.003,0.169,0.052,0.0,323.78333333333336,0.233502538071066,0.3492957746478873,0.4666666666666667,0.35173832668785493,0.3333333333333333,0.5377969762419006,0.8827160493827161,0.7435459845116539,3.4259042508287876,10.7082075607302,25.013764162014127,18.63060686203153,2.1927616519946946,5.728445459347642,16.779736427387526,22.560536717207523,3.1707040201598256,11.907037653684196,33.10546903015856,66.4480715289667,37.70949981406166,80.64126781419611,232.9566196797782,495.8168921208825,3.844484629294756,17.0,46.0,169.25,150.015,43.0,78.0,238.0,211.888,232.0,740.0,2355.0,1797.624,0.172,0.23316412859560068,0.5493827160493827,21.58785991118534,152.25,195.0,2123.0,14.586974775392832,29.934765009998735,195.24711986571657
98,#Mayday,0.908,0.144,0.011,0.007,0.792,0.265,0.012,6.05,0.23784355179704017,0.4226594301221167,0.5757575757575758,0.43511316129247835,0.3299698192792989,0.7392787200236486,1.3499999999999999,120.943124056174,11.87562876794945,31.653432498804065,83.77012228557435,49.208842326597235,1.9394751259710112,6.443812520376792,28.15590504181437,95.02184954450568,3.135561194965718,10.320029953829096,34.067958938674735,183.0039221271326,45.87762548938302,249.8611092121961,914.6823227627651,1099.5787086873893,3.647727272727273,51.0,229.5,806.0,8218.161,101.75,310.5,858.75,809.424,1338.5,6853.5,28003.25,30851.414,0.85,0.3379140239605356,1.0200301807207008,71.8944935176249,755.0,757.0,26664.75,26.21642991584336,30.932397743709018,868.8046972733821
99,#Milenialcintasyariah,0.267,0.623,0.001,0.002,0.039,0.017,0.0,217.3,0.15416666666666667,0.30332299966693144,0.46598639455782315,0.3308027817801603,0.22272727272727272,0.45081967213114754,0.8734177215189873,1.9707156368497025,0.39275855919164815,9.421688634567749,28.266482770579366,25.265695907893775,0.9892343292075596,3.057479166141057,18.741513652928262,216.23884778716243,2.210173078623277,7.218368919480367,84.86246562381615,1845.4735753005325,24.37516464531572,90.89385633350687,370.76514561205806,2290.1904395610704,4.138240574506284,5.0,27.0,106.0,268.01,20.0,53.0,125.75,181.809,58.0,345.0,1323.25,1440.329,0.052,0.3118197278911565,0.6506904487917147,27.873724211387717,101.0,105.75,1265.25,17.752279323720703,82.65229254519288,346.3899809667423
100,#Moneyheist,0.924,0.066,0.009,0.01,0.779,0.149,0.005,10.333333333333334,0.28714347202862095,0.4678111587982833,0.5967930930877856,0.457839636684541,0.4066425120772946,0.8795180722891566,1.4767385740117436,289.9557667339397,14.805083171530635,38.414182206190254,88.21029702108112,53.52614628447015,2.731458576587088,8.636391393272568,44.23288347525116,159.3348184744479,4.115494591381747,11.778394344453734,39.85406138471019,369.4662025275741,71.4947421284435,287.2041025942927,929.6668628373004,1165.1228409817418,2.7928994082840237,110.5,342.0,1339.25,5490.695,181.25,400.5,990.75,1070.317,2135.5,10466.0,32509.75,30294.17,0.87,0.30964962105916466,1.070096061934449,73.40521384955048,1228.75,809.5,30374.25,41.50142489866407,35.738566793328445,858.1721207088569
101,#Mufc,0.982,0.94,0.025,0.002,0.009,0.008,0.0,167.26666666666668,0.03628628628628629,0.3333333333333333,0.5,0.3254774668846351,0.2950143055985153,0.6666666666666666,1.0,2.3356113041524074,3.1239274629564986,4.193525154140362,6.306216265753422,14.433157017826044,0.0,0.6431234046795693,5.747159842952474,37.48554479400481,0.4004720151570092,2.548919022883277,11.576982262262067,291.47298262186183,29.21621934767525,43.481002422403364,68.27027897655996,201.59113552791044,2.9044585987261144,0.0,3.0,31.25,90.217,2.0,11.0,48.0,108.719,104.0,164.0,291.0,837.373,0.038,0.4637137137137137,0.7049856944014847,3.1822888027969234,31.25,46.0,187.0,5.747159842952474,11.176510247105059,39.054059628884715
102,#Musnahkanbuzzer,0.482,0.146,0.266,0.115,0.519,0.129,0.0,82.73333333333333,0.37832699619771865,0.48116674322462105,0.5173794115684835,0.461652820106791,0.6097560975609756,0.9274175702589068,1.0720110573600552,1.9670267998814288,5.941342243699582,22.432664599546875,87.09637261545413,44.27632097510555,8.254983206546147,47.199943032379984,231.13368404521555,238.1713131447075,14.071776666662307,53.79343726086884,239.4575512220996,233.7667917191853,130.27385550880564,440.86867456376535,1186.755821753827,1024.4604313314978,2.7171052631578947,319.75,939.0,2946.0,2207.718,466.0,1215.0,2927.0,1919.857,2553.75,7771.0,22940.75,19443.296,1.173,0.1390524153707649,0.4622549597990796,81.15503037175455,2626.25,2461.0,20387.0,222.8787008386694,225.38577455543728,1056.4819662450213
103,#Ngopidaringbelanegara,0.983,0.99,0.0,0.001,0.011,0.002,0.0,352.0833333333333,0.14285714285714285,0.38113207547169814,0.5,0.3695694682210739,0.43336236933797906,0.7910614525139665,1.0,1.0020023196161065,3.3504953520225906,5.2549314648639065,5.820338542201414,9.431238959960385,0.0,0.33942018037750643,2.274975537033871,7.322545507237102,0.17299181670838573,0.9581651281503244,4.046047220480716,18.39271600128382,21.559796669699264,38.100150938494394,67.84298932525564,55.80608761943147,2.914942528735632,0.0,2.0,12.0,48.729,1.0,4.0,19.25,60.009,82.0,169.0,326.25,338.765,0.018,0.35714285714285715,0.5666376306620209,2.4698431901788234,12.0,18.25,244.25,2.274975537033871,3.87305540377233,46.28319265555638
